age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
30,Private,197886,Some-college,10,Not-Married,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K
35,State-gov,248374,Some-college,10,Previously-Married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
40,Private,382499,HS-or-less,9,Previously-Married,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K
36,State-gov,108320,Masters,14,Previously-Married,Prof-specialty,Unmarried,White,Male,5455,0,30,United-States,<=50K
46,Self-emp,161386,HS-or-less,5,Married,Adm-clerical,Wife,White,Female,0,0,50,United-States,<=50K
49,Local-gov,110172,HS-or-less,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,144032,HS-or-less,9,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
26,Private,224426,Masters,14,Not-Married,Exec-managerial,Own-child,White,Male,0,0,38,United-States,<=50K
37,Private,230408,HS-or-less,9,Previously-Married,Other-service,Not-in-family,Black,Female,0,0,20,United-States,<=50K
50,Local-gov,20795,Some-college,10,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
20,Private,174714,Some-college,10,Not-Married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
59,State-gov,398626,Doctorate,16,Previously-Married,Prof-specialty,Unmarried,White,Male,25236,0,45,United-States,>50K
30,Private,149531,Some-college,10,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,34113,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
44,Local-gov,323790,Bachelors,13,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
28,Private,331381,Bachelors,13,Not-Married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,160647,Some-college,10,Not-Married,Exec-managerial,Not-in-family,White,Female,0,0,40,Other,>50K
34,Private,339142,HS-or-less,9,Previously-Married,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
58,Private,164857,Bachelors,13,Not-Married,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States,<=50K
33,Local-gov,267859,Some-college,10,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,167725,Bachelors,13,Married,Transport-moving,Not-in-family,Other,Male,0,0,84,Other,<=50K
49,Federal-gov,586657,Bachelors,13,Married,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
67,Self-emp,105907,HS-or-less,2,Previously-Married,Other-service,Not-in-family,Black,Female,0,0,20,United-States,<=50K
23,Private,200677,HS-or-less,6,Not-Married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,193882,Some-college,10,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
54,Private,138026,HS-or-less,9,Married,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
49,Private,122385,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
35,Private,49020,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
26,Private,283715,HS-or-less,9,Not-Married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,286406,HS-or-less,9,Not-Married,Exec-managerial,Not-in-family,White,Male,3325,0,40,United-States,<=50K
36,Private,166416,HS-or-less,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,156334,HS-or-less,6,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Local-gov,45607,Masters,14,Not-Married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K
40,Local-gov,112362,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,200419,Assoc,12,Previously-Married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
42,State-gov,341638,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
25,Private,34161,HS-or-less,8,Previously-Married,Prof-specialty,Unmarried,White,Female,0,0,30,United-States,<=50K
50,Self-emp,127151,Masters,14,Married,Prof-specialty,Wife,White,Female,0,0,40,Other,>50K
52,Private,321959,Some-college,10,Married,Tech-support,Husband,Black,Male,0,0,40,United-States,>50K
51,Local-gov,35211,Masters,14,Married,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
19,Private,214935,Some-college,10,Not-Married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,132130,Assoc,11,Married,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
57,Private,222247,HS-or-less,8,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
35,Private,165799,HS-or-less,9,Previously-Married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
30,Private,257874,Bachelors,13,Not-Married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
38,Private,357173,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,State-gov,305739,Some-college,10,Previously-Married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,172047,HS-or-less,9,Not-Married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,110677,Some-college,10,Previously-Married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,405684,HS-or-less,9,Not-Married,Prof-specialty,Other-relative,White,Male,0,0,35,Other,<=50K
60,Private,82388,Some-college,10,Married,Protective-serv,Husband,White,Male,0,0,38,United-States,<=50K
45,Private,289230,Bachelors,13,Previously-Married,Prof-specialty,Unmarried,White,Female,0,0,48,United-States,>50K
26,Private,101812,HS-or-less,9,Not-Married,Machine-op-inspct,Unmarried,White,Male,5721,0,40,United-States,<=50K
49,State-gov,336509,HS-or-less,6,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,383402,Some-college,10,Previously-Married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
47,Private,328216,Some-college,10,Married,Tech-support,Husband,White,Male,7298,0,40,United-States,>50K
40,Private,280362,HS-or-less,9,Married,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
34,Private,212064,HS-or-less,9,Previously-Married,Adm-clerical,Unmarried,White,Female,7443,0,35,United-States,<=50K
42,Private,173704,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,433375,HS-or-less,2,Married,Craft-repair,Husband,White,Male,0,0,35,Other,<=50K
63,Self-emp,106551,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,22418,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,54816,Assoc,11,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,Private,358199,Some-college,10,Married,Sales,Husband,White,Male,0,0,45,United-States,>50K
43,Private,190044,HS-or-less,6,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,97698,Masters,14,Not-Married,Exec-managerial,Not-in-family,White,Male,0,0,32,United-States,<=50K
56,Private,53366,HS-or-less,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,236136,Assoc,11,Previously-Married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
44,Private,326232,HS-or-less,4,Previously-Married,Handlers-cleaners,Not-in-family,White,Male,0,0,48,United-States,<=50K
34,Private,581071,HS-or-less,9,Previously-Married,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,>50K
40,Private,220589,Assoc,12,Not-Married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Federal-gov,161463,Some-college,10,Married,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,95255,Some-college,10,Previously-Married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
34,Federal-gov,223267,Some-college,10,Previously-Married,Protective-serv,Own-child,White,Male,0,0,72,United-States,<=50K
22,Private,236769,Bachelors,13,Not-Married,Prof-specialty,Not-in-family,White,Male,0,0,20,Other,<=50K
58,Self-emp,229498,Some-college,10,Previously-Married,Sales,Not-in-family,White,Female,0,0,20,United-States,>50K
43,Private,177083,Some-college,10,Previously-Married,Tech-support,Unmarried,White,Female,0,0,30,United-States,<=50K
23,Private,287681,HS-or-less,9,Not-Married,Craft-repair,Own-child,White,Male,0,0,40,Other,<=50K
41,Private,49797,Some-college,10,Previously-Married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
44,Private,174051,Some-college,10,Not-Married,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
32,Private,194901,HS-or-less,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
38,Local-gov,252250,Assoc,12,Married,Protective-serv,Husband,White,Male,0,0,56,United-States,>50K
47,Private,191277,Some-college,10,Married,Sales,Husband,White,Male,0,0,50,United-States,>50K
24,Private,174907,HS-or-less,9,Not-Married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
39,Private,167140,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,236543,HS-or-less,8,Previously-Married,Protective-serv,Own-child,White,Male,0,0,54,Other,<=50K
40,Private,214242,HS-or-less,9,Married,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
34,Private,216864,HS-or-less,9,Previously-Married,Other-service,Unmarried,White,Female,0,3770,45,United-States,<=50K
34,Private,245211,HS-or-less,9,Not-Married,Craft-repair,Unmarried,White,Male,2036,0,30,United-States,<=50K
57,Private,437727,Masters,14,Married,Prof-specialty,Husband,White,Male,0,1977,45,United-States,>50K
71,Private,200418,HS-or-less,3,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
45,Local-gov,167334,Masters,14,Not-Married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
54,Private,146834,HS-or-less,9,Previously-Married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
26,Private,78424,Assoc,11,Not-Married,Sales,Unmarried,White,Female,0,0,54,United-States,<=50K
37,Private,182675,Some-college,10,Married,Exec-managerial,Wife,White,Female,0,0,45,United-States,>50K
28,Self-emp,38079,Some-college,10,Married,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K
42,Private,115178,Bachelors,13,Previously-Married,Prof-specialty,Unmarried,White,Female,0,0,15,United-States,<=50K
45,Private,195949,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,167415,HS-or-less,9,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
57,Private,223214,HS-or-less,9,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
39,Private,22245,Bachelors,13,Married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
45,State-gov,81853,Some-college,10,Married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
30,Private,147921,Assoc,11,Previously-Married,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States,<=50K
27,Private,29261,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,Private,257758,Doctorate,16,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
44,State-gov,136546,Doctorate,16,Married,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
38,Private,205493,HS-or-less,9,Married,Exec-managerial,Wife,White,Female,0,0,60,United-States,>50K
19,Private,71650,HS-or-less,9,Not-Married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,150217,Some-college,10,Previously-Married,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K
55,Self-emp,258648,HS-or-less,6,Previously-Married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,Private,114798,HS-or-less,6,Not-Married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
43,Private,186188,Some-college,10,Previously-Married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Local-gov,175255,HS-or-less,9,Married,Other-service,Wife,White,Female,0,0,35,United-States,<=50K
45,Private,249935,Bachelors,13,Married,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
44,Private,120277,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K
26,Private,193165,Some-college,10,Married,Transport-moving,Husband,White,Male,0,0,52,United-States,>50K
32,Private,185027,Assoc,12,Married,Craft-repair,Husband,White,Male,0,1887,40,Other,>50K
21,Private,221418,HS-or-less,9,Not-Married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
43,Federal-gov,56063,Bachelors,13,Married,Sales,Husband,White,Male,0,0,60,United-States,<=50K
34,Private,153927,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,State-gov,163110,Bachelors,13,Not-Married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
40,Self-emp,175696,HS-or-less,9,Not-Married,Sales,Not-in-family,White,Male,0,0,51,United-States,<=50K
46,Private,143189,HS-or-less,3,Not-Married,Machine-op-inspct,Own-child,White,Female,0,0,40,Other,<=50K
20,Private,114969,HS-or-less,9,Not-Married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
54,State-gov,32778,HS-or-less,9,Previously-Married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,150683,Some-college,10,Not-Married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
58,Self-emp,78104,HS-or-less,9,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
25,Private,335005,Some-college,10,Married,Protective-serv,Husband,White,Male,3137,0,40,United-States,<=50K
50,Local-gov,311551,Masters,14,Married,Prof-specialty,Husband,White,Male,7688,0,50,United-States,>50K
42,Self-emp,201520,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
25,Private,124111,HS-or-less,9,Not-Married,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K
60,Private,166386,HS-or-less,7,Married,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,30,Other,<=50K
43,State-gov,117471,HS-or-less,9,Not-Married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,361307,Bachelors,13,Not-Married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
31,Private,142038,HS-or-less,9,Married,Craft-repair,Wife,White,Female,0,0,45,United-States,<=50K
35,Private,276552,HS-or-less,9,Previously-Married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,50402,Some-college,10,Previously-Married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
43,Self-emp,174090,HS-or-less,9,Married,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K
27,Private,277760,HS-or-less,9,Previously-Married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Private,24243,HS-or-less,9,Not-Married,Craft-repair,Not-in-family,White,Male,0,1590,40,United-States,<=50K
44,Self-emp,151089,HS-or-less,9,Married,Exec-managerial,Husband,White,Male,0,1887,70,United-States,>50K
52,Self-emp,165278,HS-or-less,9,Married,Transport-moving,Husband,White,Male,0,0,22,United-States,<=50K
49,Private,182752,Some-college,10,Married,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
31,Private,173002,HS-or-less,9,Not-Married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
59,Private,261232,HS-or-less,7,Previously-Married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,164607,Bachelors,13,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
38,Self-emp,129573,Masters,14,Not-Married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
51,Federal-gov,36186,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
24,Private,325744,HS-or-less,9,Not-Married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
58,Self-emp,329793,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
46,Private,133616,Some-college,10,Previously-Married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
55,Private,83401,HS-or-less,3,Previously-Married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
76,Private,239880,HS-or-less,9,Previously-Married,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K
25,Private,201737,Some-college,10,Previously-Married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Private,192182,Some-college,10,Married,Machine-op-inspct,Husband,White,Male,7298,0,40,United-States,>50K
33,Private,143540,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,28334,HS-or-less,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,245873,Some-college,10,Married,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
42,Local-gov,199095,Assoc,11,Previously-Married,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
53,Private,104461,Bachelors,13,Not-Married,Other-service,Not-in-family,White,Male,8614,0,50,Other,>50K
33,Local-gov,183923,Masters,14,Married,Prof-specialty,Wife,White,Female,7688,0,35,United-States,>50K
30,Private,129707,Bachelors,13,Married,Prof-specialty,Husband,White,Male,99999,0,35,United-States,>50K
41,Local-gov,575442,Some-college,10,Previously-Married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,State-gov,184682,Assoc,12,Previously-Married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,69251,HS-or-less,9,Married,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
31,Private,225507,Assoc,11,Not-Married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Private,167515,Some-college,10,Married,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
35,Private,407068,HS-or-less,2,Married,Other-service,Not-in-family,White,Male,0,0,40,Other,<=50K
40,Private,170019,HS-or-less,9,Not-Married,Other-service,Not-in-family,White,Male,0,0,40,Other,<=50K
